,id,tip_ponude,tip_nekretnine,broj_soba,spratnost,sprat,povrsina_placa,grejanje,grad,lokacija,mikrolokacija,kvadratura,parking,uknjizenost,terasa,lift,tip_objekta,cena,x_pos,y_pos,udaljenost_od_centra,tip_objekta_klasa
4457,75613,Prodaja,Stan,3,4,3,0,EG,Beograd,Opština Savski venac,Centar,92,,DA,DA,,Stara gradnja,209000,44.814,20.4524,0.009702061636582387,2.0
4458,75614,Prodaja,Stan,3,3,3,0,CG,Beograd,Opština Voždovac,Lekino brdo,66,,DA,,,Novogradnja,154700,44.7898,20.4924,0.05228049349422931,1.0
4459,75616,Prodaja,Stan,3,2,2,0,EG,Beograd,Opština Palilula,Karaburma,62,,DA,,,Stara gradnja,98000,44.808583,20.514873,0.06408159032046762,2.0
4460,75617,Prodaja,Stan,3,23,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,81,DA,,DA,DA,Novogradnja,219888,44.812177,20.450977,0.011636737429369385,1.0
4462,75620,Prodaja,Stan,4,6,1,0,CG,Beograd,Opština Vračar,Crveni krst,86,,,DA,DA,Novogradnja,154000,44.793401,20.490338,0.04839613667432593,1.0
4467,75627,Prodaja,Stan,3,6,4,0,CG,Beograd,Opština Stari grad,Skadarlija,83,,,DA,DA,Stara gradnja,219000,44.8164,20.4629,0.012624579200909184,2.0
4470,75630,Prodaja,Stan,2,15,2,0,CG,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),58,,DA,DA,DA,Stara gradnja,115000,44.801,20.3943,0.06256340783557043,2.0
4471,75631,Prodaja,Stan,4,5,2,0,CG,Beograd,Opština Stari grad,Terazije,79,,DA,DA,DA,Stara gradnja,237000,44.816,20.461,0.011395174417268334,2.0
4472,75632,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Zvezdara,Cvetanova ćuprija,63,DA,,,,Novogradnja,67300,44.766,20.515,0.08498852863769615,1.0
4473,75633,Prodaja,Stan,4,2,2,0,CG,Beograd,Opština Savski venac,Dedinje,135,,DA,DA,,Novogradnja,365000,44.764,20.457,0.05986192445954218,1.0
4474,75634,Prodaja,Stan,2,4,0,0,CG,Beograd,Opština Voždovac,Naselje Stepa Stepanović,52,,DA,,,Stara gradnja,65000,44.754,20.5,0.08429027227385495,2.0
4475,75635,Prodaja,Stan,5,2,2,0,EG,Beograd,Opština Rakovica,Miljakovac,138,DA,DA,DA,,Novogradnja,105000,44.732616,20.465337,0.09197024641154566,1.0
4480,75646,Prodaja,Stan,4,2,1,0,Gas,Beograd,Opština Čukarica,Žarkovo,75,,DA,DA,,Stara gradnja,102000,44.761925,20.416655,0.07147162828703889,2.0
4481,75647,Prodaja,Stan,3,4,3,0,CG,Beograd,Opština Vračar,Čubura,75,,DA,DA,DA,Novogradnja,189400,44.796089,20.479612,0.03862661601797353,1.0
4483,75649,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Stari grad,Kopitareva gradina,77,,DA,DA,DA,Stara gradnja,170000,44.81706,20.46934,0.01800880895561984,2.0
4484,75650,Prodaja,Stan,2,2,1,0,CG,Beograd,Opština Zvezdara,Denkova bašta,36,DA,DA,DA,,Novogradnja,69000,44.790637,20.503436,0.06064207174066866,1.0
4485,75651,Prodaja,Stan,3,4,4,0,Norveški radijatori,Beograd,Opština Voždovac,Banjica,54,,DA,DA,DA,Novogradnja,73000,44.751426,20.479704,0.07718910474931096,1.0
4486,75652,Prodaja,Stan,2,6,4,0,,Beograd,Opština Zvezdara,Vukov Spomenik,55,,,,DA,Novogradnja,125000,44.804371,20.486151,0.03872053514609413,1.0
4487,75653,Prodaja,Stan,2,23,20,0,CG,Beograd,Opština Savski venac,Beograd na vodi,55,DA,,DA,DA,Novogradnja,185888,44.812285,20.451077,0.011516151874649152,1.0
4488,75654,Prodaja,Stan,3,7,3,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,89,,DA,,DA,Stara gradnja,145000,44.765475,20.482684,0.06553775767448823,2.0
4489,75655,Prodaja,Stan,5,3,1,0,TA,Beograd,Opština Stari grad,Francuska,156,,DA,DA,DA,Stara gradnja,320000,44.820507,20.467537,0.015274462936549113,2.0
4490,75656,Prodaja,Stan,4,5,2,0,CG,Beograd,Opština Stari grad,Kopitareva gradina,77,,DA,DA,DA,Stara gradnja,169400,44.817005,20.469227,0.01792428949777364,2.0
4491,75658,Prodaja,Stan,3,4,2,0,CG,Beograd,Opština Vračar,Čubura,73,,DA,,DA,Novogradnja,183575,44.796073,20.479591,0.038623376470734376,1.0
4493,75661,Prodaja,Stan,4,2,1,0,Gas,Beograd,Opština Čukarica,Žarkovo,75,DA,DA,DA,,Stara gradnja,102000,44.762412,20.416548,0.07110531378174688,2.0
4494,75663,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Voždovac,Lekino brdo,60,,DA,,,Novogradnja,142200,44.7903,20.4911,0.050968715895144456,1.0
4496,75667,Prodaja,Stan,3,3,2,0,EG,Beograd,Opština Zemun,Ćukovac,74,,DA,,,Novogradnja,135000,44.847307,20.402776,0.05513366870615469,1.0
4497,75668,Prodaja,Stan,2,2,0,0,EG,Beograd,Opština Voždovac,Voždovačka crkva,78,,DA,,,Novogradnja,108000,44.7793,20.4777,0.05100362732198753,1.0
4500,75674,Prodaja,Stan,2,6,4,0,TA,Beograd,Opština Vračar,Crveni krst,62,,DA,,DA,Stara gradnja,125000,44.798342,20.482512,0.03921423093725265,2.0
4501,75675,Prodaja,Stan,5,4,2,0,CG,Beograd,Opština Stari grad,Skupština,156,DA,DA,DA,,Stara gradnja,650000,44.8131,20.4649,0.016237302731675382,2.0
4503,75679,Prodaja,Stan,3,5,2,0,EG,Beograd,Opština Zvezdara,Cvetkova pijaca,64,,,DA,DA,Novogradnja,1900,44.791572,20.509237,0.06511496105350782,1.0
4504,75680,Prodaja,Stan,2,4,0,0,EG,Beograd,Opština Voždovac,Dušanovac,39,,,DA,DA,Novogradnja,1750,44.784029,20.477697,0.04694302557356505,1.0
4508,75685,Prodaja,Stan,2,3,0,0,CG,Beograd,Opština Rakovica,Vidikovac,49,,DA,,,Stara gradnja,59500,44.737878,20.422085,0.09108556915889653,2.0
4509,75688,Prodaja,Stan,4,7,5,0,CG,Beograd,Opština Stari grad,Dorćol,109,,,DA,DA,Novogradnja,330000,44.824476,20.458558,0.006008322561246871,1.0
4512,75699,Prodaja,Stan,3,9,1,0,CG,Beograd,Opština Novi Beograd,Blok 61,66,,DA,,DA,Stara gradnja,105000,44.802185,20.368818,0.08650039739215033,2.0
4513,75700,Prodaja,Stan,2,4,1,0,EG,Beograd,Opština Palilula,Bulevar despota Stefana,49,,DA,,,Stara gradnja,95000,44.8181,20.4801,0.028064390248141953,2.0
4514,75703,Prodaja,Stan,3,7,1,0,CG,Beograd,Opština Stari grad,Dorćol,88,,,DA,DA,Novogradnja,220000,44.824485,20.458848,0.006297120691236021,1.0
4515,75707,Prodaja,Stan,4,5,5,0,CG,Beograd,Opština Čukarica,Banovo brdo,125,,DA,DA,,Stara gradnja,175000,44.7829,20.4175,0.053820535114399895,2.0
4520,75718,Prodaja,Stan,3,3,3,0,EG,Beograd,Opština Zemun,Meandri,103,,,DA,DA,Novogradnja,175500,44.848338,20.386357,0.07067648896910349,1.0
4521,75722,Prodaja,Stan,2,3,1,0,EG,Beograd,Opština Zemun,Meandri,44,DA,,DA,,Novogradnja,72000,44.84776,20.386207,0.07061808584916567,1.0
4522,75723,Prodaja,Stan,2,6,4,0,CG,Beograd,Opština Stari grad,Centar,69,,DA,DA,DA,Stara gradnja,149000,44.814114,20.462895,0.01406692649444425,2.0
4523,75725,Prodaja,Stan,2,5,4,0,CG,Beograd,Opština Zvezdara,Zvezdarska šuma,41,,,DA,DA,Novogradnja,90000,44.810507,20.495245,0.04463912268403191,1.0
4524,75727,Prodaja,Stan,2,4,3,0,TA,Beograd,Opština Zvezdara,Konjarnik,47,,,DA,,Novogradnja,60000,44.779291,20.510605,0.07305298971294957,1.0
4525,75729,Prodaja,Stan,3,6,5,0,EG,Beograd,Opština Palilula,Karaburma,97,,DA,DA,DA,Novogradnja,153000,44.816,20.504,0.051973550965852815,1.0
4526,75732,Prodaja,Stan,4,5,1,0,EG,Beograd,Opština Vračar,Kalenić pijaca,126,,DA,,DA,Novogradnja,504000,44.8001,20.4756,0.03295390720385175,1.0
4527,75734,Prodaja,Stan,5,2,1,0,EG,Beograd,Opština Zemun,Centar,161,,DA,,,Stara gradnja,272000,44.8439,20.4137,0.043832065887885706,2.0
4528,75736,Prodaja,Stan,2,7,1,0,CG,Beograd,Opština Vračar,Crveni krst,55,DA,DA,DA,DA,Stara gradnja,135000,44.797348,20.485993,0.042538457341565215,2.0
4529,75738,Prodaja,Stan,2,0,1,0,EG,Beograd,Opština Voždovac,Braće Jerković,46,DA,DA,DA,,Novogradnja,81000,44.766757,20.497245,0.07235800767019761,1.0
4530,75739,Prodaja,Stan,3,3,2,0,Norveški radijatori,Beograd,Opština Palilula,27. marta,62,DA,DA,DA,,Stara gradnja,135000,44.811405,20.474336,0.02497239918390042,2.0
4531,75740,Prodaja,Stan,2,2,1,0,CG,Beograd,Opština Zvezdara,Denkova bašta,36,DA,DA,,,Novogradnja,69000,44.790637,20.503302,0.06052978418101692,1.0
4532,75741,Prodaja,Stan,4,5,2,0,EG,Beograd,Opština Vračar,Kalenić pijaca,125,,DA,DA,DA,Novogradnja,500000,44.8001,20.4756,0.03295390720385175,1.0
4533,75742,Prodaja,Stan,2,2,2,0,TA,Beograd,Opština Stari grad,Terazije,40,,DA,,,Stara gradnja,63000,44.81407,20.461704,0.01325215891845696,2.0
4534,75743,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Stari grad,Kopitareva gradina,77,,DA,DA,DA,Stara gradnja,170000,44.817078,20.469239,0.017908299891392494,2.0
4537,75747,Prodaja,Stan,3,5,5,0,CG,Beograd,Opština Zvezdara,Đeram pijaca,85,,DA,DA,,Stara gradnja,122000,44.800702,20.486289,0.040790399912234064,2.0
4538,75748,Prodaja,Stan,2,4,1,0,TA,Beograd,Opština Zvezdara,Mirijevo,33,DA,,,,Novogradnja,45000,44.787,20.54,0.09479266849287467,1.0
4539,75750,Prodaja,Stan,2,8,3,0,CG,Beograd,Opština Čukarica,Banovo brdo,57,,DA,DA,DA,Stara gradnja,117000,44.775712,20.413894,0.061652271491003885,2.0
4541,75753,Prodaja,Stan,3,7,3,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,89,,DA,,DA,Stara gradnja,145000,44.76581,20.482556,0.06518139332662323,2.0
4542,75754,Prodaja,Stan,4,5,2,0,CG,Beograd,Opština Vračar,Crveni krst,94,,DA,,DA,Novogradnja,170000,44.793772,20.491771,0.049295561919916145,1.0
4543,75756,Prodaja,Stan,3,3,2,0,Norveški radijatori,Beograd,Opština Palilula,27. marta,62,DA,DA,DA,,Stara gradnja,135000,44.811405,20.474293,0.02493498093041184,2.0
4544,75757,Prodaja,Stan,3,2,2,0,EG,Beograd,Opština Palilula,Karaburma,90,DA,DA,DA,,Stara gradnja,98000,44.808984,20.514467,0.06359313127217381,2.0
4546,75760,Prodaja,Stan,1,2,0,0,Podno,Beograd,Opština Palilula,Višnjička Banja,25,DA,DA,,,Novogradnja,34500,44.810248,20.547824,0.09616946750398321,1.0
4547,75762,Prodaja,Stan,2,2,1,0,CG,Beograd,Opština Zvezdara,Denkova bašta,36,DA,DA,DA,,Novogradnja,69000,44.790683,20.503414,0.06059855513954078,1.0
4549,75765,Prodaja,Stan,3,5,3,0,CG,Beograd,Opština Novi Beograd,Paviljoni,67,,DA,DA,,Stara gradnja,120000,44.8315,20.404,0.049221946324784625,2.0
4550,75767,Prodaja,Stan,3,4,0,0,TA,Beograd,Opština Voždovac,Lekino brdo,53,,DA,,,Novogradnja,86000,44.791094,20.484129,0.045356687235732066,1.0
4551,75768,Prodaja,Stan,2,8,0,0,CG,Beograd,Opština Novi Beograd,Fontana,66,,DA,,,Stara gradnja,124000,44.8194,20.4153,0.03754703716673456,2.0
4552,75769,Prodaja,Stan,3,4,0,0,TA,Beograd,Opština Voždovac,Lekino brdo,53,,DA,,,Novogradnja,1620,44.79085,20.483013,0.04476687468430405,1.0
4553,75771,Prodaja,Stan,2,4,3,0,CG,Beograd,Opština Vračar,Čubura,40,,DA,DA,DA,Novogradnja,2500,44.796089,20.479419,0.03849189631597798,1.0
4554,75773,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Zvezdara,Cvetkova pijaca,53,,,DA,DA,Novogradnja,116600,44.791511,20.50452,0.06108860876628361,1.0
4556,75775,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Zvezdara,Cvetkova pijaca,57,,,DA,DA,Novogradnja,125400,44.791475,20.504458,0.06105491617388546,1.0
4558,75780,Prodaja,Stan,3,6,2,0,EG,Beograd,Opština Čukarica,Banovo brdo,58,,,DA,DA,Novogradnja,113100,44.784766,20.421504,0.049827879465219695,1.0
4561,75787,Prodaja,Stan,4,6,5,0,Podno,Beograd,Opština Zemun,Meandri,114,DA,DA,DA,DA,Novogradnja,210900,44.848506,20.384535,0.07244433629346053,1.0
4564,75791,Prodaja,Stan,2,3,0,0,,Beograd,Opština Vračar,Crveni krst,52,,DA,,,Stara gradnja,123000,44.7986,20.485,0.040984997255093684,2.0
4565,75792,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Vračar,Hram svetog Save,122,,DA,DA,DA,Novogradnja,310000,44.795516,20.471275,0.03380966549672013,1.0
4566,75795,Prodaja,Stan,1,6,0,0,CG,Beograd,Opština Vračar,Crveni krst,35,,DA,,DA,Stara gradnja,70000,44.795022,20.490858,0.04781320160792295,2.0
4568,75799,Prodaja,Stan,3,4,3,0,CG,Beograd,Opština Vračar,Crveni krst,70,,DA,DA,DA,Novogradnja,150000,44.798393,20.488673,0.044064788414335206,1.0
4570,75801,Prodaja,Stan,2,6,1,0,CG,Beograd,Opština Vračar,Crveni krst,52,,DA,,DA,Novogradnja,125000,44.7982,20.4861,0.04210106887004242,1.0
4571,75803,Prodaja,Stan,2,3,1,0,EG,Beograd,Opština Savski venac,Humska,49,,DA,DA,DA,Novogradnja,93100,44.791878,20.464761,0.034066546713753,1.0
4572,75804,Prodaja,Stan,2,6,4,0,CG,Beograd,Opština Zvezdara,Lion,46,,,DA,DA,Novogradnja,102500,44.793012,20.497137,0.054086021419588154,1.0
4573,75805,Prodaja,Stan,3,3,1,0,,Beograd,Opština Vračar,Čubura,82,,,DA,DA,Novogradnja,225500,44.7945,20.4825,0.04179294198785553,1.0
4574,75806,Prodaja,Stan,2,2,1,0,CG,Beograd,Opština Stari grad,Knez Mihailova,74,,DA,,,Stara gradnja,385000,44.818,20.4563,0.006795586803215734,2.0
4575,75807,Prodaja,Stan,3,5,1,0,CG,Beograd,Opština Savski venac,Beograd na vodi,90,,,DA,DA,Novogradnja,1800,44.810114,20.450307,0.013778143742903351,1.0
4576,75809,Prodaja,Stan,3,4,4,0,CG,Beograd,Opština Novi Beograd,Blok 37,100,,DA,DA,,Stara gradnja,195000,44.8112,20.4125,0.04200309512404989,2.0
4577,75810,Prodaja,Stan,4,13,13,0,CG,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),108,DA,DA,DA,DA,Stara gradnja,139000,44.8039,20.3906,0.06508486767291063,2.0
4578,75811,Prodaja,Stan,2,4,2,0,EG,Beograd,Opština Zvezdara,Mirijevo,33,,DA,DA,DA,Novogradnja,44600,44.792792,20.542083,0.0946705432169926,1.0
4579,75814,Prodaja,Stan,2,6,2,0,CG,Beograd,Opština Vračar,Južni bulevar,42,,DA,DA,DA,Novogradnja,129500,44.7929,20.4802,0.041356982481800274,1.0
4580,75815,Prodaja,Stan,4,7,0,0,CG,Beograd,Opština Novi Beograd,Blok 29,77,,DA,,DA,Stara gradnja,122000,44.815378,20.417668,0.03590961303049764,2.0
4581,75816,Prodaja,Stan,2,1,0,0,TA,Beograd,Opština Voždovac,Lekino brdo,31,,DA,,,Stara gradnja,51000,44.7909,20.4874,0.047821334151194016,2.0
4583,75820,Prodaja,Stan,2,5,3,0,TA,Beograd,Opština Stari grad,Dom omladine,62,,DA,DA,DA,Stara gradnja,119000,44.812,20.4665,0.018168654325516197,2.0
4584,75821,Prodaja,Stan,4,0,0,0,CG,Beograd,Opština Novi Beograd,Hotel Jugoslavija,100,,DA,DA,DA,Stara gradnja,210000,44.83523,20.418104,0.0363718973384681,2.0
4585,75822,Prodaja,Stan,3,6,0,0,Kaljeva peć,Beograd,Opština Savski venac,Kneza Miloša,94,,DA,DA,DA,Stara gradnja,169000,44.804689,20.458543,0.01991826724391316,2.0
4586,75825,Prodaja,Stan,2,7,3,0,CG,Beograd,Opština Vračar,Neimar,65,,DA,DA,DA,Stara gradnja,160000,44.7948,20.471062,0.034293664779372755,2.0
4587,75828,Prodaja,Stan,2,6,4,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,47,,,,DA,Novogradnja,148600,44.7659,20.4802,0.06405154174569112,1.0
4588,75830,Prodaja,Stan,2,5,2,0,TA,Beograd,Opština Vračar,Krunska,28,,DA,DA,DA,Stara gradnja,89000,44.807425,20.465772,0.020937459468618223,2.0
4589,75832,Prodaja,Stan,4,2,1,0,EG,Beograd,Opština Grocka,Kaluđerica,107,,DA,,,Novogradnja,93000,44.757537,20.562031,0.12787762247555498,1.0
4592,75840,Prodaja,Stan,4,4,3,0,CG,Beograd,Opština Voždovac,Lekino brdo,120,,DA,DA,DA,Novogradnja,195000,44.7915,20.4836,0.04469720349194261,1.0
4593,75844,Prodaja,Stan,3,7,1,0,CG,Beograd,Opština Vračar,Cvetni trg,91,,DA,,DA,Stara gradnja,299000,44.805944,20.467077,0.022909802814519896,2.0
4594,75845,Prodaja,Stan,3,20,19,0,CG,Beograd,Opština Novi Beograd,Blok 4 (Politehnička akademija),60,,,,DA,Stara gradnja,81000,44.828394,20.40068,0.05213175650215433,2.0
4598,75852,Prodaja,Stan,3,6,5,0,EG,Beograd,Opština Zvezdara,Lion,105,,DA,DA,DA,Novogradnja,155000,44.7935,20.4942,0.051406225303945,1.0
4599,75853,Prodaja,Stan,4,4,1,0,CG,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),64,,DA,,,Stara gradnja,132000,44.823049,20.403953,0.04865135568511846,2.0
4600,75855,Prodaja,Stan,4,5,5,0,CG,Beograd,Opština Vračar,Kalenić pijaca,68,,DA,,,Stara gradnja,130000,44.8006,20.4737,0.03128609914962232,2.0
4602,75859,Prodaja,Stan,3,10,9,0,CG,Beograd,Opština Zvezdara,Mirijevo,60,DA,DA,,DA,Stara gradnja,98000,44.788006,20.530743,0.0859091967428405,2.0
4603,75865,Prodaja,Stan,2,7,4,0,CG,Beograd,Opština Stari grad,Dorćol,46,DA,,,DA,Stara gradnja,152000,44.825887,20.459963,0.007680933406817658,2.0
4606,75873,Prodaja,Stan,3,4,4,0,Podno,Beograd,Opština Zemun,Altina,59,,DA,,,Novogradnja,72000,44.8588,20.3507,0.10777578577769732,1.0
4607,75875,Prodaja,Stan,2,4,1,0,Norveški radijatori,Beograd,Opština Zvezdara,Lion,56,,DA,,,Stara gradnja,119900,44.794301,20.498546,0.05454664166564577,2.0
4608,75877,Prodaja,Stan,3,6,3,0,CG,Beograd,Opština Voždovac,Autokomanda,87,,DA,,DA,Novogradnja,174000,44.7858,20.4679,0.04087175063537202,1.0
4609,75879,Prodaja,Stan,4,5,1,0,CG,Beograd,Opština Vračar,Bulevar kralja Aleksandra,117,DA,DA,DA,DA,Stara gradnja,380000,44.807455,20.471365,0.02481985596251718,2.0
4617,75893,Prodaja,Stan,3,7,7,0,EG,Beograd,Opština Novi Beograd,Blok 67a (A blok),82,,DA,DA,DA,Novogradnja,189000,44.806822,20.400178,0.05507207067107775,1.0
4620,75900,Prodaja,Stan,3,7,6,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,58,,DA,DA,DA,Novogradnja,113000,44.771233,20.479028,0.058747129912872884,1.0
4621,75901,Prodaja,Stan,2,3,1,0,Gas,Beograd,Opština Voždovac,Medaković 3,37,DA,DA,DA,,Novogradnja,60000,44.767402,20.50416,0.07634067332687366,1.0
4622,75902,Prodaja,Stan,2,13,10,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),68,,DA,DA,DA,Novogradnja,160000,44.806369,20.406162,0.04956663600649517,1.0
4623,75910,Prodaja,Stan,2,3,1,0,Gas,Beograd,Opština Zvezdara,Mali Mokri Lug,37,DA,DA,DA,,Novogradnja,60000,44.767501,20.504298,0.07636105555189607,1.0
4624,75912,Prodaja,Stan,2,19,13,0,EG,Beograd,Opština Savski venac,Beograd na vodi,88,,DA,DA,DA,Novogradnja,254888,44.80897,20.450299,0.014908638469021922,1.0
4626,75914,Prodaja,Stan,3,5,3,0,CG,Beograd,Opština Stari grad,Dorćol,64,,DA,,DA,Novogradnja,185000,44.819582,20.471376,0.019222281342234263,1.0
4627,75915,Prodaja,Stan,3,10,2,0,CG,Beograd,Opština Stari grad,Zeleni venac,73,,DA,DA,DA,Stara gradnja,143000,44.8133,20.4575,0.011496521212961752,2.0
4628,75916,Prodaja,Stan,3,2,2,0,TA,Beograd,Opština Palilula,Padinska skela,51,DA,DA,,,Stara gradnja,16000,44.9452,20.4241,0.12479783651970676,2.0
4629,75917,Prodaja,Stan,3,4,2,0,CG,Beograd,Opština Voždovac,Šumice,64,,DA,DA,,Stara gradnja,134000,44.785155,20.496607,0.058500710029879006,2.0
4630,75919,Prodaja,Stan,2,19,13,0,EG,Beograd,Opština Savski venac,Beograd na vodi,88,,DA,DA,DA,Novogradnja,254888,44.808825,20.450174,0.015071532801944995,1.0
4631,75921,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Zvezdara,Gradska bolnica,74,,DA,,,Stara gradnja,109000,44.7984,20.5033,0.05666198019836564,2.0
4632,75924,Prodaja,Stan,2,6,0,0,CG,Beograd,Opština Voždovac,Braće Jerković,56,,DA,DA,DA,Stara gradnja,89500,44.770749,20.483572,0.061343892809308444,2.0
4633,75925,Prodaja,Stan,1,6,1,0,Norveški radijatori,Beograd,Opština Stari grad,Dorćol,21,,DA,,DA,Stara gradnja,73500,44.824616,20.460474,0.007927101109485751,2.0
4634,75927,Prodaja,Stan,2,7,0,0,CG,Beograd,Opština Stari grad,Skupština,31,,DA,DA,,Stara gradnja,75000,44.812586,20.464731,0.016452421007255573,2.0
4637,75932,Prodaja,Stan,2,5,4,0,EG,Beograd,Opština Zemun,Gornji grad,67,,DA,DA,DA,Stara gradnja,93000,44.8512,20.3968,0.0622084399418596,2.0
4638,75933,Prodaja,Stan,2,2,0,0,EG,Beograd,Opština Vračar,Kalenić pijaca,58,,DA,DA,,Stara gradnja,155000,44.8001,20.4756,0.03295390720385175,2.0
4639,75934,Prodaja,Stan,2,8,4,0,CG,Beograd,Opština Novi Beograd,Blok 70a,59,,DA,,,Stara gradnja,115000,44.801582,20.404062,0.0533398853392095,2.0
4642,75940,Prodaja,Stan,2,5,1,0,CG,Beograd,Opština Vračar,Čubura,42,,DA,DA,DA,Novogradnja,105000,44.79449,20.482771,0.041994206040832614,1.0
4643,75942,Prodaja,Stan,2,30,22,0,CG,Beograd,Opština Savski venac,Beograd na vodi,61,DA,,DA,DA,Novogradnja,467888,44.806994,20.451152,0.01676863560341072,1.0
4644,75944,Prodaja,Stan,3,7,2,0,,Beograd,Opština Voždovac,Trošarina,63,,,DA,DA,Novogradnja,125272,44.762401,20.484188,0.0689591846312049,1.0
4645,75945,Prodaja,Stan,5,5,4,0,EG,Beograd,Opština Stari grad,Terazije,148,,DA,DA,DA,Stara gradnja,485000,44.8131,20.4609,0.013462912017838212,2.0
4646,75946,Prodaja,Stan,3,5,4,0,CG,Beograd,Opština Vračar,Čubura,78,DA,,DA,DA,Novogradnja,240240,44.798335,20.473859,0.03309574453007611,1.0
4647,75947,Prodaja,Stan,3,0,17,0,CG,Beograd,Opština Savski venac,Beograd na vodi,76,DA,,DA,DA,Novogradnja,230888,44.806471,20.450929,0.017309843500159645,1.0
4648,75948,Prodaja,Stan,4,5,2,0,EG,Beograd,Opština Vračar,Kalenić pijaca,125,,DA,,DA,Novogradnja,500000,44.8001,20.4756,0.03295390720385175,1.0
4650,75950,Prodaja,Stan,3,3,1,0,CG,Beograd,Opština Stari grad,Centar,92,,DA,,,Stara gradnja,230000,44.8064,20.4641,0.020773540863323194,2.0
4651,75951,Prodaja,Stan,3,6,0,0,,Beograd,Opština Grocka,Kaluđerica,53,DA,,DA,DA,Novogradnja,55000,44.7649,20.5584,0.12104164572575958,1.0
4652,75952,Prodaja,Stan,3,5,2,0,CG,Beograd,Opština Zvezdara,Lion,58,,,DA,DA,Novogradnja,2100,44.794817,20.512595,0.06658549176810297,1.0
4654,75954,Prodaja,Stan,2,4,2,0,,Beograd,Opština Vračar,Hram svetog Save,66,,DA,DA,,Stara gradnja,212100,44.8015,20.4674,0.02668107943843834,2.0
4655,75956,Prodaja,Stan,5,4,3,0,,Beograd,Opština Vračar,Neimar,291,,DA,DA,DA,Novogradnja,920000,44.794585,20.476395,0.037601665521626144,1.0
4656,75957,Prodaja,Stan,3,4,1,0,EG,Beograd,Opština Čukarica,Banovo brdo,63,DA,,DA,,Novogradnja,140000,44.771736,20.419467,0.0616283456292679,1.0
4657,75959,Prodaja,Stan,1,5,1,0,,Beograd,Opština Vračar,Crveni krst,37,,DA,DA,,Novogradnja,110000,44.797778,20.486074,0.04233743922345742,1.0
4658,75960,Prodaja,Stan,5,3,3,0,Gas,Beograd,Opština Savski venac,Dedinje,168,DA,DA,DA,DA,Novogradnja,499000,44.763682,20.453657,0.060027306894445416,1.0
4659,75961,Prodaja,Stan,2,10,7,0,CG,Beograd,Opština Novi Beograd,Hotel Hyatt,90,,DA,DA,DA,Novogradnja,350000,44.812614,20.433525,0.02206252526344176,1.0
4660,75963,Prodaja,Stan,3,4,0,0,CG,Beograd,Opština Zvezdara,Severni bulevar,50,,,,DA,Novogradnja,109890,44.805395,20.496411,0.047481330499471223,1.0
4662,75965,Prodaja,Stan,2,4,1,0,EG,Beograd,Opština Rakovica,Kneževac,37,DA,DA,DA,,Stara gradnja,45000,44.7289,20.4283,0.0978648557961431,2.0
4663,75966,Prodaja,Stan,3,8,7,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,61,DA,DA,DA,DA,Stara gradnja,99000,44.767303,20.481086,0.06318286005714292,2.0
4664,75967,Prodaja,Stan,3,9,8,0,CG,Beograd,Opština Čukarica,Čukarička padina,73,DA,DA,,DA,Stara gradnja,94000,44.778009,20.406519,0.06489318948857842,2.0
4665,75968,Prodaja,Stan,5,6,5,0,CG,Beograd,Opština Stari grad,Centar,174,,DA,DA,DA,Stara gradnja,400000,44.815,20.4542,0.008845903006481552,2.0
4666,75972,Prodaja,Stan,3,23,13,0,CG,Beograd,Opština Savski venac,Beograd na vodi,82,,DA,DA,DA,Novogradnja,295000,44.808357,20.450128,0.015540863328658698,1.0
4667,75975,Prodaja,Stan,3,5,3,0,EG,Beograd,Opština Savski venac,Gavrila Principa,91,,DA,DA,DA,Stara gradnja,179000,44.809086,20.459653,0.016226946878573192,2.0
4668,75979,Prodaja,Stan,3,0,3,0,CG,Beograd,Opština Stari grad,Centar,94,,DA,,,Stara gradnja,239000,44.818118,20.453158,0.005609820674499515,2.0
4673,75991,Prodaja,Stan,5,5,0,0,EG,Beograd,Opština Savski venac,Dedinje,100,,DA,DA,,Novogradnja,190000,44.766,20.458,0.05795213542226421,1.0
4674,75995,Prodaja,Stan,3,5,3,0,CG,Beograd,Opština Vračar,Južni bulevar,78,DA,DA,DA,DA,Novogradnja,147000,44.792394,20.486839,0.046393693073520335,1.0
